,id,N,P,K,temperature,humidity,ph,rainfall,crop,crop_code,depto_code,id_depto,departamento_colombia,zona_vida,temperature_min,temperature_max,rainfall_min,rainfall_max,Longitud,Latitud
171,172,62,48,20,"21,70","60,48","6,71","957,139",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
172,173,86,37,16,"20,52","59,21","5,56","676,101",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
173,174,94,50,19,"23,30","73,63","5,87","975,908",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
174,175,76,39,24,"24,26","55,65","7,00","642,385",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
175,176,77,52,17,"24,86","65,74","5,72","758,227",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
176,177,74,39,23,"22,63","65,78","6,78","881,725",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
177,178,81,49,20,"18,04","60,62","5,51","104,232",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
178,179,63,42,21,"23,26","72,33","5,80","671,023",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
179,180,99,38,21,"22,88","71,60","6,35","677,278",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
180,181,90,52,25,"25,98","69,36","6,82","103,223",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
181,182,68,40,19,"26,14","66,21","6,66","107,236",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
182,183,60,57,24,"18,66","61,55","6,12","750,325",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
183,184,71,52,18,"25,11","55,98","5,79","781,608",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
184,185,61,59,17,"23,34","59,25","6,47","105,008",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
185,186,88,38,15,"25,08","65,92","6,46","624,919",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
186,187,65,60,22,"25,37","72,52","6,61","107,912",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
187,188,78,37,22,"25,34","63,32","6,33","745,208",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
188,189,78,58,15,"25,01","67,82","6,53","629,136",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
189,190,92,60,23,"18,67","71,52","5,72","699,329",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
190,191,79,59,17,"20,38","63,74","6,64","108,505",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
191,192,91,55,15,"18,09","72,61","6,38","789,616",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
192,193,76,51,18,"26,17","71,96","6,25","798,493",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
193,194,87,48,25,"18,65","61,38","6,66","936,204",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
194,195,71,60,22,"26,08","59,37","6,21","857,569",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
195,196,90,57,24,"18,93","72,80","6,16","823,416",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
196,197,67,35,22,"23,31","63,25","6,39","108,76",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
197,198,60,54,19,"18,75","62,50","6,42","702,34",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
198,199,83,58,23,"19,74","59,66","6,38","655,086",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
199,200,83,57,19,"25,73","70,75","6,88","987,377",maize,2,1,1,Casanare,Bosque Subhumedo-Tropical,10,40,400,2200,"-71,60188121","5,404063946"
200,201,40,72,77,"17,03","16,99","7,49","885,512",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
201,202,23,72,84,"19,02","17,13","6,92","799,27",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
202,203,39,58,85,"17,89","15,41","6,00","685,493",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
203,204,22,72,85,"18,87","15,66","6,39","885,105",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
204,205,36,67,77,"18,37","19,56","7,15","792,636",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
205,206,32,73,81,"20,45","15,40","5,99","926,837",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
206,207,58,70,84,"20,65","16,61","6,23","746,631",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
207,208,59,70,84,"17,34","18,75","7,55","826,173",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
208,209,42,62,75,"18,18","18,90","7,01","818,5",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
209,210,28,74,81,"18,01","18,31","8,75","819,857",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
210,211,58,66,79,"20,99","19,34","8,72","935,528",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
211,212,43,66,79,"19,46","15,23","7,98","745,857",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
212,213,58,63,81,"19,81","14,70","6,52","789,651",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
213,214,23,62,85,"18,97","19,52","8,49","807,109",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
214,215,27,62,77,"18,20","14,71","6,58","701,819",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
215,216,28,72,84,"18,73","19,18","6,48","715,801",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
216,217,50,56,76,"21,00","19,86","7,97","735,073",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
217,218,39,71,84,"20,28","16,40","8,14","825,234",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
218,219,25,78,76,"17,48","15,76","7,23","669,698",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
219,220,31,70,77,"20,89","14,32","6,49","904,623",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
220,221,26,80,83,"17,09","16,15","7,53","713,101",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
221,222,25,68,77,"20,09","15,11","7,70","857,49",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
222,223,31,78,76,"17,57","15,00","8,52","893,105",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
223,224,60,68,83,"19,12","18,44","6,62","855,295",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
224,225,59,62,83,"18,58","19,22","8,10","729,494",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
225,226,22,67,78,"17,17","14,43","6,20","723,267",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
226,227,36,65,80,"18,29","16,68","6,05","748,745",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
227,228,59,60,84,"19,03","18,67","7,69","947,099",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
228,229,54,77,85,"17,14","17,07","7,83","837,461",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
229,230,43,68,81,"17,48","17,93","6,76","789,206",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
230,231,28,76,82,"20,57","14,26","6,65","837,594",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
231,232,42,79,85,"17,22","15,82","6,13","765,758",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
232,233,32,60,83,"19,69","19,44","8,83","917,607",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
233,234,22,78,76,"17,85","19,09","8,62","763,247",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
234,235,31,79,75,"18,82","16,11","8,21","897,312",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
235,236,28,58,81,"17,48","16,54","6,18","933,503",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
236,237,57,58,77,"18,73","17,58","7,98","812,018",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
237,238,49,55,78,"18,66","16,18","7,86","817,077",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
238,239,46,76,77,"18,24","19,69","6,97","837,488",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
239,240,54,61,77,"18,81","15,22","6,21","775,429",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
240,241,38,60,76,"18,65","17,81","8,87","779,28",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
241,242,59,55,79,"20,37","16,90","8,77","822,546",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
242,243,36,76,75,"18,38","16,64","8,74","705,206",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
243,244,57,68,81,"17,17","17,31","8,08","727,862",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
244,245,35,66,81,"19,37","15,78","6,14","852,482",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
245,246,35,64,78,"17,93","14,27","7,50","853,738",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
246,247,52,60,79,"19,45","18,24","8,38","756,318",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
247,248,27,76,83,"19,13","14,92","6,29","896,186",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
248,249,57,60,84,"19,10","17,26","6,59","754,91",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
249,250,52,68,78,"17,49","16,96","6,90","860,508",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
250,251,43,79,79,"19,41","18,98","7,81","802,506",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
251,252,44,74,85,"20,19","19,64","7,15","782,604",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
252,253,24,55,78,"17,30","15,15","6,65","755,779",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
253,254,29,77,75,"17,50","15,48","7,78","729,447",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
254,255,20,60,78,"18,17","14,70","6,36","907,761",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
255,256,56,67,78,"17,57","16,72","8,26","778,189",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
256,257,37,66,85,"20,93","18,91","6,46","780,691",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
257,258,49,71,76,"19,71","17,64","6,61","855,793",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
258,259,59,69,80,"19,08","17,87","8,17","694,062",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
259,260,20,79,77,"18,55","16,03","7,65","763,257",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
260,261,24,56,85,"18,20","17,41","6,55","806,405",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
261,262,51,72,75,"18,89","15,00","7,10","801,113",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
262,263,57,73,85,"18,49","14,72","7,36","919,46",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
263,264,22,64,82,"19,49","17,17","6,47","875,131",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
264,265,52,73,79,"17,26","18,75","7,84","940,029",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
265,266,29,75,75,"19,62","18,72","7,07","884,586",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
266,267,44,59,78,"20,68","19,85","7,60","847,834",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
267,268,41,69,82,"20,02","16,63","6,72","689,781",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
268,269,52,56,85,"20,12","14,44","6,82","886,817",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
269,270,34,76,80,"20,66","15,85","7,99","652,381",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
270,271,42,74,83,"19,26","14,28","7,55","657,804",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
271,272,34,71,79,"17,93","15,86","7,73","746,387",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
272,273,27,73,79,"19,16","15,84","7,36","826,977",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
273,274,30,70,79,"20,27","19,97","7,31","696,445",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
274,275,57,57,75,"17,09","18,25","7,79","872,744",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
275,276,27,79,82,"17,07","17,54","6,31","708,715",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
276,277,32,71,85,"20,63","14,44","6,40","920,663",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
277,278,31,76,82,"20,83","17,85","7,60","792,051",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
278,279,33,75,84,"19,46","18,73","7,22","688,141",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
279,280,47,80,77,"17,18","16,43","7,56","728,502",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
280,281,54,62,80,"17,49","16,39","7,49","794,576",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
281,282,47,79,78,"17,48","14,76","6,61","651,137",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
282,283,35,57,83,"19,48","17,45","7,48","804,986",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
283,284,53,73,77,"19,71","18,10","7,33","736,448",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
284,285,45,61,78,"19,49","16,06","6,49","815,284",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
285,286,37,78,79,"19,95","14,83","7,79","886,81",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
286,287,30,75,81,"19,42","16,81","6,41","684,951",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
287,288,37,55,82,"19,46","18,02","8,42","784,491",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
288,289,53,65,76,"20,19","16,42","8,72","773,38",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
289,290,22,60,85,"18,84","14,74","7,81","947,819",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
290,291,60,61,78,"20,71","19,84","6,32","940,366",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
291,292,42,67,77,"18,99","15,94","7,11","786,971",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
292,293,39,76,76,"19,97","15,57","8,14","691,576",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
293,294,35,63,76,"17,82","17,61","7,71","908,21",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
294,295,30,65,82,"20,71","15,28","7,10","767,789",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
295,296,57,56,78,"17,34","18,76","8,86","679,545",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
296,297,48,65,78,"17,44","14,34","7,86","730,927",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
297,298,36,56,83,"18,90","19,76","7,45","690,951",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
298,299,40,58,75,"18,59","14,78","7,17","896,098",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
299,300,49,69,82,"18,32","15,36","7,26","817,871",chickpea,3,2,2,Cauca,Matorral tropical,20,30,300,700,"-76,8306872","2,397949333"
300,301,13,60,25,"17,14","20,60","5,69","128,257",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
301,302,25,70,16,"19,64","18,91","5,76","106,36",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
302,303,31,55,22,"22,91","21,34","5,87","109,226",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
303,304,40,64,16,"16,43","24,24","5,93","140,372",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
304,305,2,61,20,"22,14","23,02","5,96","766,413",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
305,306,26,65,22,"17,85","18,78","5,95","143,098",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
306,307,17,57,21,"19,88","20,32","5,79","609,197",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
307,308,26,80,18,"19,33","23,33","5,58","104,778",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
308,309,17,59,17,"18,42","23,43","5,69","132,98",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
309,310,27,59,22,"21,81","23,21","5,79","130,061",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
310,311,28,58,24,"19,73","18,28","5,75","143,763",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
311,312,25,57,19,"17,15","19,87","5,57","879,967",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
312,313,28,80,17,"19,62","18,67","5,81","144,157",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
313,314,25,60,22,"21,63","21,18","5,89","134,365",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
314,315,12,78,23,"16,07","18,73","6,00","880,664",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
315,316,6,77,25,"20,61","24,36","5,79","696,383",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
316,317,22,79,17,"21,43","20,40","5,91","116,521",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
317,318,27,80,15,"19,07","21,21","5,79","862,192",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
318,319,10,55,23,"21,19","19,63","5,73","137,195",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
319,320,23,65,20,"23,04","22,43","5,83","108,368",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
320,321,19,78,16,"20,65","23,11","5,97","677,177",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
321,322,19,65,25,"18,10","18,29","5,63","144,79",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
322,323,22,70,19,"18,24","21,08","5,52","694,495",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
323,324,37,64,22,"17,48","18,83","5,96","121,94",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
324,325,11,71,17,"19,92","21,47","5,75","826,855",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
325,326,18,79,20,"20,28","23,24","5,88","139,752",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
326,327,21,63,17,"15,77","19,23","5,98","108,344",kidneybeans,4,3,3,Huila,Bosque Subhumedo-Tropical,18,30,500,1500,"-75,58434959","2,570141987"
